#LYS70-6  Hist_00748
    -180 0.103154000
    -174 0.080202000
    -168 0.050998000
    -162 0.027258000
    -156 0.013034000
    -150 0.005934000
    -144 0.002824000
    -138 0.001458000
    -132 0.000888000
    -126 0.000766000
    -120 0.000782000
    -114 0.001026000
    -108 0.001632000
    -102 0.002822000
     -96 0.005736000
     -90 0.010874000
     -84 0.019418000
     -78 0.029942000
     -72 0.036618000
     -66 0.035290000
     -60 0.025584000
     -54 0.014280000
     -48 0.006276000
     -42 0.002540000
     -36 0.000696000
     -30 0.000216000
     -24 0.000076000
     -18 0.000024000
     -12 0.000014000
      -6 0.000008000
       0 0.000008000
       6 0.000022000
      12 0.000038000
      18 0.000108000
      24 0.000298000
      30 0.001000000
      36 0.002922000
      42 0.007592000
      48 0.016938000
      54 0.029168000
      60 0.039350000
      66 0.040388000
      72 0.032018000
      78 0.020854000
      84 0.011634000
      90 0.005664000
      96 0.002956000
     102 0.001516000
     108 0.000902000
     114 0.000680000
     120 0.000706000
     126 0.000910000
     132 0.001446000
     138 0.002928000
     144 0.006258000
     150 0.014280000
     156 0.030098000
     162 0.056728000
     168 0.086352000
     174 0.105868000
