#THR74-1  Hist_00778
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000002000
      72 0.000002000
      78 0.000000000
      84 0.000012000
      90 0.000032000
      96 0.000188000
     102 0.000890000
     108 0.004720000
     114 0.019472000
     120 0.066172000
     126 0.160286000
     132 0.253586000
     138 0.251334000
     144 0.158508000
     150 0.064816000
     156 0.016832000
     162 0.002838000
     168 0.000284000
     174 0.000026000
