#LEU33-0  Hist_00336
    -180 0.000000000
    -174 0.000038000
    -168 0.000450000
    -162 0.003010000
    -156 0.015490000
    -150 0.052146000
    -144 0.117428000
    -138 0.180310000
    -132 0.200074000
    -126 0.170648000
    -120 0.118460000
    -114 0.071290000
    -108 0.037958000
    -102 0.018562000
     -96 0.008528000
     -90 0.003674000
     -84 0.001394000
     -78 0.000414000
     -72 0.000096000
     -66 0.000026000
     -60 0.000004000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
