#ASN136-5  Hist_01430
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000018000
      -48 0.000096000
      -42 0.000570000
      -36 0.003106000
      -30 0.011768000
      -24 0.036894000
      -18 0.087404000
      -12 0.158030000
       -6 0.209510000
        0 0.207136000
        6 0.152120000
       12 0.084202000
       18 0.034532000
       24 0.011272000
       30 0.002708000
       36 0.000500000
       42 0.000108000
       48 0.000024000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
