#PRO180-1  Hist_01880
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000002000
      -84 0.000008000
      -78 0.000030000
      -72 0.000186000
      -66 0.000980000
      -60 0.003772000
      -54 0.011246000
      -48 0.027886000
      -42 0.056966000
      -36 0.099984000
      -30 0.144220000
      -24 0.171838000
      -18 0.166632000
      -12 0.132666000
       -6 0.087748000
        0 0.048270000
        6 0.023346000
       12 0.010894000
       18 0.004850000
       24 0.002410000
       30 0.001376000
       36 0.001086000
       42 0.000894000
       48 0.000708000
       54 0.000608000
       60 0.000472000
       66 0.000362000
       72 0.000276000
       78 0.000134000
       84 0.000094000
       90 0.000032000
       96 0.000016000
      102 0.000008000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
