#THR80-4  Hist_00838
    -180 0.019830000
    -174 0.025078000
    -168 0.034110000
    -162 0.048082000
    -156 0.068006000
    -150 0.088780000
    -144 0.104232000
    -138 0.110356000
    -132 0.106218000
    -126 0.092872000
    -120 0.073210000
    -114 0.051360000
    -108 0.031464000
    -102 0.016508000
     -96 0.007458000
     -90 0.002764000
     -84 0.000954000
     -78 0.000300000
     -72 0.000114000
     -66 0.000042000
     -60 0.000014000
     -54 0.000010000
     -48 0.000002000
     -42 0.000002000
     -36 0.000002000
     -30 0.000000000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000004000
       0 0.000000000
       6 0.000002000
      12 0.000004000
      18 0.000002000
      24 0.000014000
      30 0.000042000
      36 0.000120000
      42 0.000424000
      48 0.001122000
      54 0.002536000
      60 0.004418000
      66 0.006134000
      72 0.006854000
      78 0.007280000
      84 0.006382000
      90 0.005478000
      96 0.004378000
     102 0.003280000
     108 0.002750000
     114 0.002472000
     120 0.002320000
     126 0.002480000
     132 0.002644000
     138 0.003234000
     144 0.003760000
     150 0.004876000
     156 0.006600000
     162 0.009358000
     168 0.012776000
     174 0.016486000
