#LYS20-6  Hist_00220
    -180 0.105426000
    -174 0.086506000
    -168 0.060470000
    -162 0.036566000
    -156 0.020172000
    -150 0.010778000
    -144 0.005786000
    -138 0.003316000
    -132 0.002486000
    -126 0.001954000
    -120 0.001916000
    -114 0.002522000
    -108 0.003880000
    -102 0.006124000
     -96 0.011030000
     -90 0.018928000
     -84 0.029490000
     -78 0.039170000
     -72 0.043218000
     -66 0.038586000
     -60 0.026720000
     -54 0.014492000
     -48 0.005918000
     -42 0.002090000
     -36 0.000658000
     -30 0.000170000
     -24 0.000064000
     -18 0.000020000
     -12 0.000006000
      -6 0.000004000
       0 0.000002000
       6 0.000020000
      12 0.000018000
      18 0.000040000
      24 0.000158000
      30 0.000466000
      36 0.001570000
      42 0.004020000
      48 0.008454000
      54 0.014670000
      60 0.019544000
      66 0.021100000
      72 0.018348000
      78 0.013094000
      84 0.008390000
      90 0.004676000
      96 0.002782000
     102 0.001564000
     108 0.001054000
     114 0.000858000
     120 0.000876000
     126 0.001078000
     132 0.001850000
     138 0.003394000
     144 0.006840000
     150 0.014670000
     156 0.030020000
     162 0.054184000
     168 0.083410000
     174 0.104384000
