#GLY73-0  Hist_00770
    -180 0.152824000
    -174 0.104532000
    -168 0.059144000
    -162 0.028800000
    -156 0.012844000
    -150 0.005280000
    -144 0.002172000
    -138 0.000986000
    -132 0.000452000
    -126 0.000208000
    -120 0.000136000
    -114 0.000092000
    -108 0.000054000
    -102 0.000022000
     -96 0.000026000
     -90 0.000032000
     -84 0.000010000
     -78 0.000008000
     -72 0.000006000
     -66 0.000004000
     -60 0.000002000
     -54 0.000002000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000004000
     102 0.000006000
     108 0.000014000
     114 0.000048000
     120 0.000156000
     126 0.000492000
     132 0.001658000
     138 0.005220000
     144 0.015358000
     150 0.038786000
     156 0.080204000
     162 0.132736000
     168 0.175296000
     174 0.182386000
