#LYS55-4  Hist_00576
    -180 0.185982000
    -174 0.138310000
    -168 0.076046000
    -162 0.033594000
    -156 0.012528000
    -150 0.004208000
    -144 0.001528000
    -138 0.000596000
    -132 0.000292000
    -126 0.000174000
    -120 0.000190000
    -114 0.000278000
    -108 0.000396000
    -102 0.000756000
     -96 0.001398000
     -90 0.002182000
     -84 0.003314000
     -78 0.003752000
     -72 0.003784000
     -66 0.003814000
     -60 0.003172000
     -54 0.002586000
     -48 0.001630000
     -42 0.000748000
     -36 0.000330000
     -30 0.000094000
     -24 0.000034000
     -18 0.000020000
     -12 0.000002000
      -6 0.000004000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000008000
      24 0.000018000
      30 0.000046000
      36 0.000110000
      42 0.000330000
      48 0.000922000
      54 0.002012000
      60 0.004116000
      66 0.006688000
      72 0.008594000
      78 0.008210000
      84 0.006124000
      90 0.003466000
      96 0.001646000
     102 0.000786000
     108 0.000412000
     114 0.000292000
     120 0.000296000
     126 0.000454000
     132 0.000736000
     138 0.001700000
     144 0.005308000
     150 0.014744000
     156 0.037288000
     162 0.082102000
     168 0.143232000
     174 0.188616000
