#GLY148-1  Hist_01560
     -180 0.126092000
     -174 0.100498000
     -168 0.068844000
     -162 0.039950000
     -156 0.020530000
     -150 0.009344000
     -144 0.004140000
     -138 0.001806000
     -132 0.000854000
     -126 0.000486000
     -120 0.000250000
     -114 0.000168000
     -108 0.000102000
     -102 0.000094000
      -96 0.000056000
      -90 0.000042000
      -84 0.000030000
      -78 0.000028000
      -72 0.000028000
      -66 0.000034000
      -60 0.000040000
      -54 0.000086000
      -48 0.000080000
      -42 0.000108000
      -36 0.000092000
      -30 0.000090000
      -24 0.000088000
      -18 0.000102000
      -12 0.000064000
       -6 0.000062000
        0 0.000024000
        6 0.000012000
       12 0.000010000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000002000
       66 0.000000000
       72 0.000000000
       78 0.000008000
       84 0.000004000
       90 0.000008000
       96 0.000008000
      102 0.000010000
      108 0.000030000
      114 0.000112000
      120 0.000412000
      126 0.002038000
      132 0.006884000
      138 0.018688000
      144 0.041168000
      150 0.068706000
      156 0.097888000
      162 0.118706000
      168 0.133380000
      174 0.137712000
