#THR195-4  Hist_02042
     -180 0.005428000
     -174 0.004370000
     -168 0.003134000
     -162 0.002216000
     -156 0.001508000
     -150 0.001080000
     -144 0.000804000
     -138 0.000760000
     -132 0.000886000
     -126 0.001034000
     -120 0.001530000
     -114 0.002610000
     -108 0.005048000
     -102 0.010268000
      -96 0.019246000
      -90 0.033776000
      -84 0.050930000
      -78 0.063898000
      -72 0.064392000
      -66 0.054032000
      -60 0.038638000
      -54 0.025268000
      -48 0.015904000
      -42 0.010398000
      -36 0.007068000
      -30 0.004636000
      -24 0.003308000
      -18 0.002272000
      -12 0.001816000
       -6 0.001566000
        0 0.001622000
        6 0.001906000
       12 0.002596000
       18 0.003562000
       24 0.005094000
       30 0.007282000
       36 0.010060000
       42 0.013956000
       48 0.020246000
       54 0.029748000
       60 0.043110000
       66 0.057612000
       72 0.067628000
       78 0.070002000
       84 0.061412000
       90 0.047650000
       96 0.032836000
      102 0.021036000
      108 0.012806000
      114 0.007876000
      120 0.005120000
      126 0.003620000
      132 0.002924000
      138 0.002928000
      144 0.003232000
      150 0.003732000
      156 0.004570000
      162 0.005526000
      168 0.006276000
      174 0.006208000
