#GLU164-4  Hist_01734
     -180 0.069750000
     -174 0.072608000
     -168 0.070010000
     -162 0.064656000
     -156 0.054468000
     -150 0.039338000
     -144 0.023940000
     -138 0.013356000
     -132 0.009218000
     -126 0.008498000
     -120 0.009940000
     -114 0.012524000
     -108 0.013560000
     -102 0.011662000
      -96 0.007402000
      -90 0.003244000
      -84 0.001168000
      -78 0.000300000
      -72 0.000060000
      -66 0.000014000
      -60 0.000004000
      -54 0.000002000
      -48 0.000002000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000002000
       30 0.000000000
       36 0.000006000
       42 0.000022000
       48 0.000182000
       54 0.000734000
       60 0.003202000
       66 0.012992000
       72 0.038532000
       78 0.079082000
       84 0.096876000
       90 0.070708000
       96 0.032250000
      102 0.010600000
      108 0.003782000
      114 0.001982000
      120 0.001714000
      126 0.002036000
      132 0.002726000
      138 0.004008000
      144 0.006404000
      150 0.009454000
      156 0.014948000
      162 0.024842000
      168 0.039990000
      174 0.057202000
