#THR96-4  Hist_01004
    -180 0.003930000
    -174 0.003132000
    -168 0.002154000
    -162 0.001496000
    -156 0.001090000
    -150 0.000930000
    -144 0.000728000
    -138 0.000668000
    -132 0.000746000
    -126 0.000862000
    -120 0.001406000
    -114 0.002420000
    -108 0.004920000
    -102 0.009356000
     -96 0.019246000
     -90 0.034762000
     -84 0.054076000
     -78 0.070168000
     -72 0.072980000
     -66 0.061214000
     -60 0.043746000
     -54 0.027804000
     -48 0.017214000
     -42 0.010778000
     -36 0.007182000
     -30 0.004724000
     -24 0.003032000
     -18 0.002204000
     -12 0.001674000
      -6 0.001552000
       0 0.001426000
       6 0.001726000
      12 0.002140000
      18 0.003074000
      24 0.004572000
      30 0.006198000
      36 0.008996000
      42 0.012368000
      48 0.018168000
      54 0.027810000
      60 0.041578000
      66 0.056226000
      72 0.068430000
      78 0.071280000
      84 0.062434000
      90 0.047194000
      96 0.031316000
     102 0.018946000
     108 0.010954000
     114 0.006438000
     120 0.003848000
     126 0.002740000
     132 0.002232000
     138 0.002224000
     144 0.002482000
     150 0.002864000
     156 0.003468000
     162 0.003814000
     168 0.004546000
     174 0.004314000
