#ARG14-6  Hist_00158
    -180 0.034248000
    -174 0.027850000
    -168 0.022434000
    -162 0.017188000
    -156 0.013500000
    -150 0.010570000
    -144 0.008498000
    -138 0.007602000
    -132 0.008020000
    -126 0.009492000
    -120 0.012902000
    -114 0.018864000
    -108 0.026102000
    -102 0.035580000
     -96 0.044752000
     -90 0.049986000
     -84 0.047326000
     -78 0.037608000
     -72 0.023682000
     -66 0.012058000
     -60 0.004546000
     -54 0.001520000
     -48 0.000296000
     -42 0.000064000
     -36 0.000006000
     -30 0.000008000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000002000
      30 0.000012000
      36 0.000046000
      42 0.000242000
      48 0.000834000
      54 0.002492000
      60 0.005852000
      66 0.011688000
      72 0.018480000
      78 0.024498000
      84 0.026230000
      90 0.026562000
      96 0.024246000
     102 0.021624000
     108 0.018372000
     114 0.016098000
     120 0.015830000
     126 0.016672000
     132 0.020498000
     138 0.027246000
     144 0.034566000
     150 0.041152000
     156 0.044370000
     162 0.044968000
     168 0.043234000
     174 0.039484000
