#GLY148-0  Hist_01558
     -180 0.018878000
     -174 0.025122000
     -168 0.032838000
     -162 0.038122000
     -156 0.042100000
     -150 0.041706000
     -144 0.040030000
     -138 0.036178000
     -132 0.032210000
     -126 0.029568000
     -120 0.027504000
     -114 0.026932000
     -108 0.028018000
     -102 0.030438000
      -96 0.035610000
      -90 0.043816000
      -84 0.055936000
      -78 0.070936000
      -72 0.084224000
      -66 0.084920000
      -60 0.066764000
      -54 0.039418000
      -48 0.017880000
      -42 0.006032000
      -36 0.001680000
      -30 0.000322000
      -24 0.000066000
      -18 0.000016000
      -12 0.000002000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000006000
       42 0.000026000
       48 0.000026000
       54 0.000044000
       60 0.000112000
       66 0.000120000
       72 0.000164000
       78 0.000156000
       84 0.000152000
       90 0.000172000
       96 0.000180000
      102 0.000156000
      108 0.000160000
      114 0.000256000
      120 0.000306000
      126 0.000498000
      132 0.000670000
      138 0.001176000
      144 0.001778000
      150 0.002766000
      156 0.004200000
      162 0.006282000
      168 0.009512000
      174 0.013812000
