#THR125-4  Hist_01320
     -180 0.000258000
     -174 0.000114000
     -168 0.000088000
     -162 0.000050000
     -156 0.000032000
     -150 0.000020000
     -144 0.000014000
     -138 0.000014000
     -132 0.000022000
     -126 0.000014000
     -120 0.000036000
     -114 0.000062000
     -108 0.000172000
     -102 0.000294000
      -96 0.000446000
      -90 0.000630000
      -84 0.000744000
      -78 0.000620000
      -72 0.000406000
      -66 0.000202000
      -60 0.000104000
      -54 0.000048000
      -48 0.000016000
      -42 0.000004000
      -36 0.000006000
      -30 0.000000000
      -24 0.000002000
      -18 0.000000000
      -12 0.000004000
       -6 0.000002000
        0 0.000002000
        6 0.000004000
       12 0.000014000
       18 0.000024000
       24 0.000026000
       30 0.000048000
       36 0.000124000
       42 0.000438000
       48 0.001354000
       54 0.005000000
       60 0.014932000
       66 0.037832000
       72 0.076282000
       78 0.121770000
       84 0.155660000
       90 0.160954000
       96 0.140122000
      102 0.104084000
      108 0.068450000
      114 0.041708000
      120 0.025322000
      126 0.015108000
      132 0.009396000
      138 0.006062000
      144 0.004186000
      150 0.002568000
      156 0.001750000
      162 0.001226000
      168 0.000650000
      174 0.000480000
