#ARG87-6  Hist_00910
    -180 0.000042000
    -174 0.000120000
    -168 0.000266000
    -162 0.000580000
    -156 0.001002000
    -150 0.001466000
    -144 0.001914000
    -138 0.002476000
    -132 0.002856000
    -126 0.003796000
    -120 0.005164000
    -114 0.009490000
    -108 0.019494000
    -102 0.037988000
     -96 0.070666000
     -90 0.121550000
     -84 0.178322000
     -78 0.205422000
     -72 0.172996000
     -66 0.103758000
     -60 0.043602000
     -54 0.013410000
     -48 0.003034000
     -42 0.000474000
     -36 0.000078000
     -30 0.000016000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000002000
     156 0.000000000
     162 0.000002000
     168 0.000004000
     174 0.000008000
