#LEU118-3  Hist_01242
     -180 0.105618000
     -174 0.086828000
     -168 0.055206000
     -162 0.028342000
     -156 0.012184000
     -150 0.004802000
     -144 0.001948000
     -138 0.001016000
     -132 0.000616000
     -126 0.000492000
     -120 0.000556000
     -114 0.000842000
     -108 0.001784000
     -102 0.004054000
      -96 0.010024000
      -90 0.024186000
      -84 0.049588000
      -78 0.083852000
      -72 0.108464000
      -66 0.101440000
      -60 0.069402000
      -54 0.034882000
      -48 0.013150000
      -42 0.004116000
      -36 0.001084000
      -30 0.000274000
      -24 0.000058000
      -18 0.000026000
      -12 0.000000000
       -6 0.000002000
        0 0.000004000
        6 0.000002000
       12 0.000004000
       18 0.000000000
       24 0.000008000
       30 0.000012000
       36 0.000030000
       42 0.000064000
       48 0.000154000
       54 0.000302000
       60 0.000476000
       66 0.000626000
       72 0.000770000
       78 0.000820000
       84 0.000580000
       90 0.000312000
       96 0.000140000
      102 0.000038000
      108 0.000026000
      114 0.000014000
      120 0.000010000
      126 0.000002000
      132 0.000024000
      138 0.000062000
      144 0.000360000
      150 0.002048000
      156 0.008488000
      162 0.026702000
      168 0.059754000
      174 0.093332000
