#LEU19-1  Hist_00200
    -180 0.000106000
    -174 0.000008000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000008000
     -42 0.000032000
     -36 0.000104000
     -30 0.000278000
     -24 0.000500000
     -18 0.000766000
     -12 0.000926000
      -6 0.000820000
       0 0.000658000
       6 0.000394000
      12 0.000180000
      18 0.000070000
      24 0.000018000
      30 0.000026000
      36 0.000038000
      42 0.000102000
      48 0.000194000
      54 0.000402000
      60 0.000780000
      66 0.001262000
      72 0.001692000
      78 0.002222000
      84 0.002962000
      90 0.004550000
      96 0.006924000
     102 0.012494000
     108 0.024822000
     114 0.048938000
     120 0.088054000
     126 0.136402000
     132 0.175282000
     138 0.180750000
     144 0.146664000
     150 0.093680000
     156 0.045324000
     162 0.016542000
     168 0.004254000
     174 0.000772000
