#GLN18-5  Hist_00194
    -180 0.053058000
    -174 0.048818000
    -168 0.043730000
    -162 0.037640000
    -156 0.030804000
    -150 0.025632000
    -144 0.021962000
    -138 0.018270000
    -132 0.015616000
    -126 0.013594000
    -120 0.011572000
    -114 0.010218000
    -108 0.008910000
    -102 0.009130000
     -96 0.009180000
     -90 0.010244000
     -84 0.011286000
     -78 0.011876000
     -72 0.011744000
     -66 0.010704000
     -60 0.009308000
     -54 0.007458000
     -48 0.005380000
     -42 0.003926000
     -36 0.002824000
     -30 0.002250000
     -24 0.001850000
     -18 0.001596000
     -12 0.001442000
      -6 0.001442000
       0 0.001440000
       6 0.001808000
      12 0.002034000
      18 0.002390000
      24 0.002782000
      30 0.003584000
      36 0.004208000
      42 0.004968000
      48 0.006448000
      54 0.007482000
      60 0.008914000
      66 0.010016000
      72 0.010906000
      78 0.011390000
      84 0.012066000
      90 0.013136000
      96 0.014302000
     102 0.016776000
     108 0.018880000
     114 0.021222000
     120 0.022862000
     126 0.024230000
     132 0.026594000
     138 0.029114000
     144 0.033678000
     150 0.038786000
     156 0.044078000
     162 0.049086000
     168 0.052364000
     174 0.052992000
