#LYS154-6  Hist_01618
     -180 0.139372000
     -174 0.110272000
     -168 0.070808000
     -162 0.037584000
     -156 0.017200000
     -150 0.007748000
     -144 0.003446000
     -138 0.001710000
     -132 0.001084000
     -126 0.000878000
     -120 0.000842000
     -114 0.001018000
     -108 0.001564000
     -102 0.002490000
      -96 0.004426000
      -90 0.007714000
      -84 0.011516000
      -78 0.015190000
      -72 0.015912000
      -66 0.014212000
      -60 0.009682000
      -54 0.005362000
      -48 0.002406000
      -42 0.000874000
      -36 0.000340000
      -30 0.000118000
      -24 0.000054000
      -18 0.000016000
      -12 0.000012000
       -6 0.000008000
        0 0.000000000
        6 0.000008000
       12 0.000020000
       18 0.000048000
       24 0.000124000
       30 0.000306000
       36 0.000850000
       42 0.002562000
       48 0.006258000
       54 0.012034000
       60 0.018700000
       66 0.022512000
       72 0.021366000
       78 0.016672000
       84 0.010206000
       90 0.005816000
       96 0.003150000
      102 0.001704000
      108 0.001056000
      114 0.000874000
      120 0.000834000
      126 0.001140000
      132 0.001852000
      138 0.003760000
      144 0.007880000
      150 0.017782000
      156 0.038262000
      162 0.070818000
      168 0.110410000
      174 0.139138000
