#GLN58-1  Hist_00610
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000002000
      54 0.000018000
      60 0.000058000
      66 0.000342000
      72 0.001576000
      78 0.005288000
      84 0.015200000
      90 0.033988000
      96 0.063182000
     102 0.101422000
     108 0.139406000
     114 0.164050000
     120 0.165310000
     126 0.139496000
     132 0.095888000
     138 0.050222000
     144 0.018776000
     150 0.004760000
     156 0.000892000
     162 0.000108000
     168 0.000016000
     174 0.000000000
