#GLY40-0  Hist_00416
    -180 0.007724000
    -174 0.006240000
    -168 0.004634000
    -162 0.002920000
    -156 0.002088000
    -150 0.001292000
    -144 0.000794000
    -138 0.000540000
    -132 0.000450000
    -126 0.000412000
    -120 0.000414000
    -114 0.000550000
    -108 0.001074000
    -102 0.001700000
     -96 0.003006000
     -90 0.005066000
     -84 0.007524000
     -78 0.008944000
     -72 0.008272000
     -66 0.005856000
     -60 0.002996000
     -54 0.001306000
     -48 0.000374000
     -42 0.000080000
     -36 0.000006000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000006000
      18 0.000006000
      24 0.000030000
      30 0.000132000
      36 0.000616000
      42 0.002130000
      48 0.007560000
      54 0.022520000
      60 0.053446000
      66 0.094304000
      72 0.128574000
      78 0.136370000
      84 0.114618000
      90 0.083266000
      96 0.055986000
     102 0.037800000
     108 0.026390000
     114 0.019852000
     120 0.016830000
     126 0.015632000
     132 0.015002000
     138 0.015124000
     144 0.015386000
     150 0.015296000
     156 0.014390000
     162 0.013122000
     168 0.011582000
     174 0.009766000
