#GLU134-4  Hist_01404
     -180 0.000580000
     -174 0.000648000
     -168 0.000790000
     -162 0.000856000
     -156 0.000612000
     -150 0.000454000
     -144 0.000240000
     -138 0.000116000
     -132 0.000102000
     -126 0.000114000
     -120 0.000130000
     -114 0.000206000
     -108 0.000430000
     -102 0.001198000
      -96 0.003984000
      -90 0.011162000
      -84 0.026286000
      -78 0.043482000
      -72 0.051550000
      -66 0.042142000
      -60 0.024134000
      -54 0.009840000
      -48 0.003054000
      -42 0.000776000
      -36 0.000174000
      -30 0.000046000
      -24 0.000034000
      -18 0.000012000
      -12 0.000010000
       -6 0.000016000
        0 0.000038000
        6 0.000098000
       12 0.000392000
       18 0.001270000
       24 0.004764000
       30 0.015684000
       36 0.043882000
       42 0.099234000
       48 0.164700000
       54 0.190150000
       60 0.148188000
       66 0.073414000
       72 0.024494000
       78 0.006150000
       84 0.001484000
       90 0.000428000
       96 0.000130000
      102 0.000072000
      108 0.000040000
      114 0.000028000
      120 0.000036000
      126 0.000044000
      132 0.000046000
      138 0.000078000
      144 0.000132000
      150 0.000178000
      156 0.000302000
      162 0.000414000
      168 0.000458000
      174 0.000494000
