#GLY48-0  Hist_00514
    -180 0.000140000
    -174 0.000116000
    -168 0.000102000
    -162 0.000092000
    -156 0.000094000
    -150 0.000112000
    -144 0.000170000
    -138 0.000226000
    -132 0.000394000
    -126 0.000796000
    -120 0.001508000
    -114 0.003624000
    -108 0.009128000
    -102 0.021954000
     -96 0.051384000
     -90 0.106544000
     -84 0.174516000
     -78 0.216428000
     -72 0.190744000
     -66 0.121194000
     -60 0.056586000
     -54 0.019636000
     -48 0.005146000
     -42 0.001146000
     -36 0.000212000
     -30 0.000030000
     -24 0.000006000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000002000
      36 0.000010000
      42 0.000024000
      48 0.000140000
      54 0.000358000
      60 0.000954000
      66 0.001800000
      72 0.002486000
      78 0.002742000
      84 0.002484000
      90 0.001756000
      96 0.001196000
     102 0.000702000
     108 0.000464000
     114 0.000320000
     120 0.000244000
     126 0.000222000
     132 0.000244000
     138 0.000310000
     144 0.000292000
     150 0.000316000
     156 0.000308000
     162 0.000238000
     168 0.000194000
     174 0.000166000
