#THR173-0  Hist_01814
     -180 0.000000000
     -174 0.000002000
     -168 0.000030000
     -162 0.000076000
     -156 0.000268000
     -150 0.000516000
     -144 0.001004000
     -138 0.001494000
     -132 0.002092000
     -126 0.003064000
     -120 0.004562000
     -114 0.008296000
     -108 0.016154000
     -102 0.034128000
      -96 0.066914000
      -90 0.121416000
      -84 0.178996000
      -78 0.205238000
      -72 0.177524000
      -66 0.110354000
      -60 0.048756000
      -54 0.015052000
      -48 0.003476000
      -42 0.000482000
      -36 0.000090000
      -30 0.000016000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
