#LYS140-5  Hist_01470
     -180 0.143624000
     -174 0.111218000
     -168 0.066452000
     -162 0.031596000
     -156 0.012282000
     -150 0.004558000
     -144 0.001564000
     -138 0.000652000
     -132 0.000336000
     -126 0.000222000
     -120 0.000200000
     -114 0.000330000
     -108 0.000498000
     -102 0.000990000
      -96 0.002532000
      -90 0.005966000
      -84 0.012496000
      -78 0.021922000
      -72 0.029016000
      -66 0.029516000
      -60 0.022398000
      -54 0.013300000
      -48 0.006490000
      -42 0.002404000
      -36 0.000824000
      -30 0.000314000
      -24 0.000118000
      -18 0.000032000
      -12 0.000014000
       -6 0.000006000
        0 0.000022000
        6 0.000014000
       12 0.000032000
       18 0.000078000
       24 0.000294000
       30 0.000798000
       36 0.002140000
       42 0.005482000
       48 0.011416000
       54 0.019370000
       60 0.024398000
       66 0.024636000
       72 0.018776000
       78 0.011128000
       84 0.005456000
       90 0.002418000
       96 0.001042000
      102 0.000526000
      108 0.000326000
      114 0.000184000
      120 0.000194000
      126 0.000280000
      132 0.000586000
      138 0.001538000
      144 0.003970000
      150 0.011066000
      156 0.027582000
      162 0.059212000
      168 0.104672000
      174 0.140494000
