#GLY16-0  Hist_00172
    -180 0.004156000
    -174 0.003202000
    -168 0.002556000
    -162 0.002074000
    -156 0.001742000
    -150 0.001536000
    -144 0.001376000
    -138 0.001320000
    -132 0.001550000
    -126 0.001606000
    -120 0.001866000
    -114 0.002018000
    -108 0.002398000
    -102 0.002522000
     -96 0.002682000
     -90 0.002586000
     -84 0.002034000
     -78 0.001472000
     -72 0.001612000
     -66 0.002596000
     -60 0.003536000
     -54 0.003246000
     -48 0.002170000
     -42 0.001020000
     -36 0.000354000
     -30 0.000108000
     -24 0.000038000
     -18 0.000014000
     -12 0.000008000
      -6 0.000006000
       0 0.000022000
       6 0.000018000
      12 0.000104000
      18 0.000378000
      24 0.001720000
      30 0.007046000
      36 0.025646000
      42 0.072012000
      48 0.150620000
      54 0.218444000
      60 0.211908000
      66 0.138386000
      72 0.061400000
      78 0.020094000
      84 0.006298000
      90 0.002136000
      96 0.001090000
     102 0.000668000
     108 0.000590000
     114 0.000584000
     120 0.000682000
     126 0.000884000
     132 0.001154000
     138 0.001552000
     144 0.002226000
     150 0.002980000
     156 0.003862000
     162 0.004416000
     168 0.005034000
     174 0.004642000
