#GLN92-3  Hist_00962
    -180 0.011594000
    -174 0.013744000
    -168 0.012514000
    -162 0.008836000
    -156 0.005316000
    -150 0.002846000
    -144 0.001362000
    -138 0.000702000
    -132 0.000392000
    -126 0.000236000
    -120 0.000186000
    -114 0.000188000
    -108 0.000354000
    -102 0.000652000
     -96 0.001692000
     -90 0.004640000
     -84 0.014300000
     -78 0.039964000
     -72 0.089642000
     -66 0.156760000
     -60 0.203182000
     -54 0.187548000
     -48 0.122890000
     -42 0.058830000
     -36 0.020714000
     -30 0.006058000
     -24 0.001626000
     -18 0.000438000
     -12 0.000112000
      -6 0.000052000
       0 0.000024000
       6 0.000016000
      12 0.000010000
      18 0.000020000
      24 0.000044000
      30 0.000116000
      36 0.000436000
      42 0.001482000
      48 0.002978000
      54 0.004280000
      60 0.004046000
      66 0.002592000
      72 0.001366000
      78 0.000544000
      84 0.000212000
      90 0.000088000
      96 0.000026000
     102 0.000014000
     108 0.000018000
     114 0.000000000
     120 0.000004000
     126 0.000004000
     132 0.000012000
     138 0.000034000
     144 0.000050000
     150 0.000162000
     156 0.000512000
     162 0.001682000
     168 0.003932000
     174 0.007926000
