#VAL64-1  Hist_00682
    -180 0.008490000
    -174 0.001348000
    -168 0.000114000
    -162 0.000010000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000002000
      66 0.000000000
      72 0.000004000
      78 0.000024000
      84 0.000052000
      90 0.000136000
      96 0.000524000
     102 0.001542000
     108 0.004426000
     114 0.010586000
     120 0.024338000
     126 0.046866000
     132 0.080752000
     138 0.125404000
     144 0.165800000
     150 0.174682000
     156 0.148804000
     162 0.108614000
     168 0.067722000
     174 0.029760000
