#GLN160-1  Hist_01684
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000014000
      -12 0.000034000
       -6 0.000268000
        0 0.001706000
        6 0.007958000
       12 0.028590000
       18 0.076310000
       24 0.147684000
       30 0.205756000
       36 0.207740000
       42 0.158704000
       48 0.093532000
       54 0.043578000
       60 0.018284000
       66 0.006526000
       72 0.002098000
       78 0.000752000
       84 0.000246000
       90 0.000056000
       96 0.000030000
      102 0.000014000
      108 0.000026000
      114 0.000026000
      120 0.000016000
      126 0.000020000
      132 0.000014000
      138 0.000016000
      144 0.000002000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
