#VAL56-0  Hist_00584
    -180 0.000012000
    -174 0.000262000
    -168 0.002926000
    -162 0.019986000
    -156 0.078650000
    -150 0.174090000
    -144 0.235366000
    -138 0.209360000
    -132 0.135684000
    -126 0.071746000
    -120 0.034738000
    -114 0.016186000
    -108 0.007984000
    -102 0.004234000
     -96 0.002662000
     -90 0.001868000
     -84 0.001298000
     -78 0.001042000
     -72 0.000774000
     -66 0.000568000
     -60 0.000362000
     -54 0.000138000
     -48 0.000054000
     -42 0.000008000
     -36 0.000000000
     -30 0.000000000
     -24 0.000002000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
