#VAL82-3  Hist_00858
    -180 0.031710000
    -174 0.027522000
    -168 0.017856000
    -162 0.008988000
    -156 0.003772000
    -150 0.001358000
    -144 0.000520000
    -138 0.000182000
    -132 0.000152000
    -126 0.000102000
    -120 0.000134000
    -114 0.000258000
    -108 0.000576000
    -102 0.001332000
     -96 0.003688000
     -90 0.008020000
     -84 0.016062000
     -78 0.023138000
     -72 0.025374000
     -66 0.020546000
     -60 0.012674000
     -54 0.006130000
     -48 0.002256000
     -42 0.000678000
     -36 0.000200000
     -30 0.000060000
     -24 0.000008000
     -18 0.000002000
     -12 0.000002000
      -6 0.000000000
       0 0.000000000
       6 0.000008000
      12 0.000014000
      18 0.000090000
      24 0.000538000
      30 0.002946000
      36 0.012252000
      42 0.038768000
      48 0.087218000
      54 0.140082000
      60 0.163628000
      66 0.142186000
      72 0.087830000
      78 0.039988000
      84 0.013520000
      90 0.003620000
      96 0.000836000
     102 0.000268000
     108 0.000080000
     114 0.000040000
     120 0.000058000
     126 0.000032000
     132 0.000066000
     138 0.000138000
     144 0.000350000
     150 0.000930000
     156 0.002772000
     162 0.007230000
     168 0.015448000
     174 0.025764000
