#GLU133-3  Hist_01390
     -180 0.039286000
     -174 0.030490000
     -168 0.017784000
     -162 0.008004000
     -156 0.003204000
     -150 0.001098000
     -144 0.000382000
     -138 0.000166000
     -132 0.000082000
     -126 0.000102000
     -120 0.000114000
     -114 0.000204000
     -108 0.000340000
     -102 0.000938000
      -96 0.003460000
      -90 0.012740000
      -84 0.035958000
      -78 0.075622000
      -72 0.115198000
      -66 0.124254000
      -60 0.095502000
      -54 0.053442000
      -48 0.021982000
      -42 0.006824000
      -36 0.001786000
      -30 0.000440000
      -24 0.000108000
      -18 0.000020000
      -12 0.000014000
       -6 0.000008000
        0 0.000000000
        6 0.000008000
       12 0.000010000
       18 0.000022000
       24 0.000060000
       30 0.000162000
       36 0.000492000
       42 0.001496000
       48 0.005238000
       54 0.016386000
       60 0.040548000
       66 0.067606000
       72 0.068718000
       78 0.044648000
       84 0.019658000
       90 0.006920000
       96 0.002292000
      102 0.000652000
      108 0.000234000
      114 0.000138000
      120 0.000066000
      126 0.000090000
      132 0.000126000
      138 0.000248000
      144 0.000594000
      150 0.001468000
      156 0.004028000
      162 0.010446000
      168 0.022530000
      174 0.035564000
