#GLU120-4  Hist_01270
     -180 0.043848000
     -174 0.033548000
     -168 0.022270000
     -162 0.012740000
     -156 0.006820000
     -150 0.003702000
     -144 0.002236000
     -138 0.001358000
     -132 0.000978000
     -126 0.000958000
     -120 0.001242000
     -114 0.001918000
     -108 0.003802000
     -102 0.007828000
      -96 0.016676000
      -90 0.030698000
      -84 0.046254000
      -78 0.059926000
      -72 0.068842000
      -66 0.065724000
      -60 0.047682000
      -54 0.026674000
      -48 0.011976000
      -42 0.005212000
      -36 0.002020000
      -30 0.000942000
      -24 0.000434000
      -18 0.000176000
      -12 0.000100000
       -6 0.000060000
        0 0.000070000
        6 0.000060000
       12 0.000052000
       18 0.000078000
       24 0.000108000
       30 0.000258000
       36 0.000622000
       42 0.001556000
       48 0.004200000
       54 0.009774000
       60 0.020162000
       66 0.035296000
       72 0.050348000
       78 0.054556000
       84 0.046852000
       90 0.032566000
       96 0.019906000
      102 0.010590000
      108 0.005790000
      114 0.003640000
      120 0.002822000
      126 0.002514000
      132 0.003076000
      138 0.004558000
      144 0.007476000
      150 0.012900000
      156 0.021106000
      162 0.032838000
      168 0.042148000
      174 0.047434000
