#THR31-1  Hist_00320
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000002000
      66 0.000004000
      72 0.000038000
      78 0.000200000
      84 0.000584000
      90 0.002000000
      96 0.005850000
     102 0.015974000
     108 0.039058000
     114 0.085952000
     120 0.162918000
     126 0.236838000
     132 0.236894000
     138 0.147348000
     144 0.054066000
     150 0.010950000
     156 0.001262000
     162 0.000060000
     168 0.000002000
     174 0.000000000
