#LYS70-0  Hist_00736
    -180 0.000000000
    -174 0.000006000
    -168 0.000036000
    -162 0.000312000
    -156 0.001118000
    -150 0.003126000
    -144 0.006858000
    -138 0.011682000
    -132 0.016724000
    -126 0.021946000
    -120 0.029344000
    -114 0.040910000
    -108 0.057536000
    -102 0.083114000
     -96 0.113542000
     -90 0.141666000
     -84 0.155534000
     -78 0.138638000
     -72 0.098484000
     -66 0.052346000
     -60 0.019982000
     -54 0.005722000
     -48 0.001146000
     -42 0.000196000
     -36 0.000030000
     -30 0.000002000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
