#LEU196-3  Hist_02050
     -180 0.051282000
     -174 0.034128000
     -168 0.015994000
     -162 0.006128000
     -156 0.002176000
     -150 0.000902000
     -144 0.000450000
     -138 0.000288000
     -132 0.000238000
     -126 0.000298000
     -120 0.000582000
     -114 0.001620000
     -108 0.004450000
     -102 0.012690000
      -96 0.033934000
      -90 0.077420000
      -84 0.137028000
      -78 0.178014000
      -72 0.158028000
      -66 0.099838000
      -60 0.047322000
      -54 0.018460000
      -48 0.006186000
      -42 0.002116000
      -36 0.000594000
      -30 0.000162000
      -24 0.000030000
      -18 0.000010000
      -12 0.000000000
       -6 0.000000000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000004000
       24 0.000000000
       30 0.000002000
       36 0.000006000
       42 0.000002000
       48 0.000034000
       54 0.000056000
       60 0.000086000
       66 0.000142000
       72 0.000138000
       78 0.000098000
       84 0.000046000
       90 0.000012000
       96 0.000012000
      102 0.000002000
      108 0.000002000
      114 0.000004000
      120 0.000000000
      126 0.000000000
      132 0.000002000
      138 0.000014000
      144 0.000196000
      150 0.001226000
      156 0.005262000
      162 0.016638000
      168 0.034372000
      174 0.051274000
