#GLN101-3  Hist_01056
     -180 0.129046000
     -174 0.113270000
     -168 0.069776000
     -162 0.033336000
     -156 0.012216000
     -150 0.003956000
     -144 0.001298000
     -138 0.000492000
     -132 0.000232000
     -126 0.000136000
     -120 0.000110000
     -114 0.000184000
     -108 0.000392000
     -102 0.001008000
      -96 0.002966000
      -90 0.008006000
      -84 0.018778000
      -78 0.035100000
      -72 0.050352000
      -66 0.054870000
      -60 0.044898000
      -54 0.027590000
      -48 0.013446000
      -42 0.005854000
      -36 0.002178000
      -30 0.000782000
      -24 0.000274000
      -18 0.000100000
      -12 0.000030000
       -6 0.000012000
        0 0.000010000
        6 0.000014000
       12 0.000018000
       18 0.000060000
       24 0.000120000
       30 0.000494000
       36 0.001696000
       42 0.004510000
       48 0.011174000
       54 0.021354000
       60 0.032156000
       66 0.038298000
       72 0.033538000
       78 0.022406000
       84 0.011484000
       90 0.004488000
       96 0.001570000
      102 0.000456000
      108 0.000112000
      114 0.000070000
      120 0.000026000
      126 0.000038000
      132 0.000030000
      138 0.000114000
      144 0.000408000
      150 0.001644000
      156 0.006178000
      162 0.020930000
      168 0.054862000
      174 0.101054000
