#GLN117-5  Hist_01232
     -180 0.053338000
     -174 0.049108000
     -168 0.043882000
     -162 0.037320000
     -156 0.031380000
     -150 0.025432000
     -144 0.021106000
     -138 0.017434000
     -132 0.014530000
     -126 0.011956000
     -120 0.010020000
     -114 0.008198000
     -108 0.007686000
     -102 0.007172000
      -96 0.007472000
      -90 0.008586000
      -84 0.009576000
      -78 0.010578000
      -72 0.011200000
      -66 0.010814000
      -60 0.009266000
      -54 0.007344000
      -48 0.005432000
      -42 0.004146000
      -36 0.002798000
      -30 0.002180000
      -24 0.001668000
      -18 0.001350000
      -12 0.001208000
       -6 0.001072000
        0 0.001224000
        6 0.001278000
       12 0.001416000
       18 0.001596000
       24 0.001918000
       30 0.002416000
       36 0.002982000
       42 0.003924000
       48 0.004958000
       54 0.006148000
       60 0.007714000
       66 0.008754000
       72 0.009544000
       78 0.010562000
       84 0.011422000
       90 0.013442000
       96 0.015700000
      102 0.019296000
      108 0.023792000
      114 0.026666000
      120 0.027794000
      126 0.028860000
      132 0.028922000
      138 0.030760000
      144 0.034294000
      150 0.039264000
      156 0.044650000
      162 0.049580000
      168 0.053510000
      174 0.054362000
