#LYS20-3  Hist_00214
    -180 0.025976000
    -174 0.032200000
    -168 0.030838000
    -162 0.025282000
    -156 0.018068000
    -150 0.011664000
    -144 0.006588000
    -138 0.003924000
    -132 0.002136000
    -126 0.001504000
    -120 0.001588000
    -114 0.001974000
    -108 0.003190000
    -102 0.006790000
     -96 0.015376000
     -90 0.034330000
     -84 0.067582000
     -78 0.108196000
     -72 0.137442000
     -66 0.129048000
     -60 0.087322000
     -54 0.044706000
     -48 0.018544000
     -42 0.006636000
     -36 0.002476000
     -30 0.000912000
     -24 0.000336000
     -18 0.000136000
     -12 0.000074000
      -6 0.000058000
       0 0.000034000
       6 0.000038000
      12 0.000054000
      18 0.000096000
      24 0.000244000
      30 0.000666000
      36 0.002070000
      42 0.006164000
      48 0.015260000
      54 0.027730000
      60 0.036582000
      66 0.031844000
      72 0.017968000
      78 0.007208000
      84 0.002094000
      90 0.000594000
      96 0.000164000
     102 0.000028000
     108 0.000012000
     114 0.000008000
     120 0.000002000
     126 0.000002000
     132 0.000004000
     138 0.000006000
     144 0.000038000
     150 0.000160000
     156 0.000582000
     162 0.002358000
     168 0.007112000
     174 0.015982000
