#ASN98-4  Hist_01024
    -180 0.019892000
    -174 0.024664000
    -168 0.030242000
    -162 0.034542000
    -156 0.038424000
    -150 0.040198000
    -144 0.043210000
    -138 0.044038000
    -132 0.045606000
    -126 0.046598000
    -120 0.048776000
    -114 0.050642000
    -108 0.051754000
    -102 0.050952000
     -96 0.045592000
     -90 0.036878000
     -84 0.026338000
     -78 0.016098000
     -72 0.008448000
     -66 0.004086000
     -60 0.001950000
     -54 0.000972000
     -48 0.000592000
     -42 0.000440000
     -36 0.000390000
     -30 0.000556000
     -24 0.000834000
     -18 0.001464000
     -12 0.001848000
      -6 0.002390000
       0 0.002986000
       6 0.003282000
      12 0.003076000
      18 0.002712000
      24 0.002376000
      30 0.001848000
      36 0.001412000
      42 0.001570000
      48 0.001960000
      54 0.003286000
      60 0.006254000
      66 0.011654000
      72 0.019796000
      78 0.027482000
      84 0.031176000
      90 0.027334000
      96 0.020090000
     102 0.012816000
     108 0.008050000
     114 0.006214000
     120 0.005352000
     126 0.005376000
     132 0.005660000
     138 0.005942000
     144 0.006710000
     150 0.007692000
     156 0.008974000
     162 0.010962000
     168 0.013256000
     174 0.016288000
