#GLY151-1  Hist_01582
     -180 0.050234000
     -174 0.046250000
     -168 0.044868000
     -162 0.042500000
     -156 0.037746000
     -150 0.030752000
     -144 0.022206000
     -138 0.014486000
     -132 0.008436000
     -126 0.004652000
     -120 0.002418000
     -114 0.001218000
     -108 0.000592000
     -102 0.000322000
      -96 0.000196000
      -90 0.000112000
      -84 0.000102000
      -78 0.000132000
      -72 0.000094000
      -66 0.000144000
      -60 0.000176000
      -54 0.000136000
      -48 0.000118000
      -42 0.000162000
      -36 0.000060000
      -30 0.000044000
      -24 0.000014000
      -18 0.000004000
      -12 0.000012000
       -6 0.000004000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000002000
       84 0.000000000
       90 0.000018000
       96 0.000056000
      102 0.000204000
      108 0.000696000
      114 0.002576000
      120 0.007946000
      126 0.020494000
      132 0.043032000
      138 0.073226000
      144 0.101326000
      150 0.113258000
      156 0.106976000
      162 0.090794000
      168 0.072562000
      174 0.058642000
