#LEU175-1  Hist_01834
     -180 0.000002000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000002000
       36 0.000000000
       42 0.000006000
       48 0.000038000
       54 0.000218000
       60 0.000990000
       66 0.004078000
       72 0.012340000
       78 0.027392000
       84 0.045024000
       90 0.057898000
       96 0.060468000
      102 0.055820000
      108 0.050418000
      114 0.049386000
      120 0.058298000
      126 0.082026000
      132 0.118658000
      138 0.142612000
      144 0.127402000
      150 0.073932000
      156 0.026530000
      162 0.005698000
      168 0.000716000
      174 0.000048000
