#THR103-3  Hist_01080
     -180 0.005782000
     -174 0.004962000
     -168 0.003258000
     -162 0.001526000
     -156 0.000600000
     -150 0.000248000
     -144 0.000088000
     -138 0.000026000
     -132 0.000016000
     -126 0.000004000
     -120 0.000028000
     -114 0.000028000
     -108 0.000112000
     -102 0.000498000
      -96 0.002118000
      -90 0.009150000
      -84 0.032512000
      -78 0.086064000
      -72 0.161390000
      -66 0.208194000
      -60 0.187922000
      -54 0.114110000
      -48 0.046712000
      -42 0.013458000
      -36 0.002916000
      -30 0.000620000
      -24 0.000122000
      -18 0.000034000
      -12 0.000008000
       -6 0.000002000
        0 0.000004000
        6 0.000000000
       12 0.000002000
       18 0.000010000
       24 0.000042000
       30 0.000124000
       36 0.000446000
       42 0.001608000
       48 0.004750000
       54 0.011178000
       60 0.020764000
       66 0.027216000
       72 0.022868000
       78 0.011742000
       84 0.003886000
       90 0.000966000
       96 0.000190000
      102 0.000038000
      108 0.000010000
      114 0.000000000
      120 0.000002000
      126 0.000000000
      132 0.000008000
      138 0.000020000
      144 0.000082000
      150 0.000280000
      156 0.000774000
      162 0.002026000
      168 0.003554000
      174 0.004902000
