#ASN136-4  Hist_01428
     -180 0.030856000
     -174 0.032150000
     -168 0.033138000
     -162 0.034488000
     -156 0.035066000
     -150 0.034546000
     -144 0.033456000
     -138 0.031566000
     -132 0.029366000
     -126 0.026706000
     -120 0.024288000
     -114 0.022152000
     -108 0.020748000
     -102 0.018084000
      -96 0.016112000
      -90 0.013562000
      -84 0.011316000
      -78 0.009210000
      -72 0.007166000
      -66 0.005112000
      -60 0.003840000
      -54 0.002570000
      -48 0.001876000
      -42 0.001244000
      -36 0.001052000
      -30 0.000830000
      -24 0.000732000
      -18 0.000604000
      -12 0.000576000
       -6 0.000496000
        0 0.000474000
        6 0.000522000
       12 0.000552000
       18 0.000640000
       24 0.000898000
       30 0.001266000
       36 0.001968000
       42 0.003058000
       48 0.005136000
       54 0.008044000
       60 0.011262000
       66 0.014346000
       72 0.017204000
       78 0.020032000
       84 0.022436000
       90 0.024014000
       96 0.024712000
      102 0.024680000
      108 0.024074000
      114 0.024560000
      120 0.025788000
      126 0.027622000
      132 0.028712000
      138 0.029868000
      144 0.029814000
      150 0.029270000
      156 0.029310000
      162 0.028286000
      168 0.029000000
      174 0.029544000
