#THR96-1  Hist_00998
    -180 0.006026000
    -174 0.001328000
    -168 0.000214000
    -162 0.000014000
    -156 0.000004000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000008000
      96 0.000034000
     102 0.000104000
     108 0.000398000
     114 0.001460000
     120 0.004452000
     126 0.013576000
     132 0.039728000
     138 0.097276000
     144 0.178556000
     150 0.229756000
     156 0.208710000
     162 0.134486000
     168 0.062168000
     174 0.021702000
