#GLN101-5  Hist_01060
     -180 0.047468000
     -174 0.051714000
     -168 0.054386000
     -162 0.054836000
     -156 0.052644000
     -150 0.047116000
     -144 0.039206000
     -138 0.032066000
     -132 0.024732000
     -126 0.019206000
     -120 0.015382000
     -114 0.013328000
     -108 0.012444000
     -102 0.012590000
      -96 0.013934000
      -90 0.015806000
      -84 0.017562000
      -78 0.018076000
      -72 0.017316000
      -66 0.014612000
      -60 0.011144000
      -54 0.007928000
      -48 0.005540000
      -42 0.004032000
      -36 0.002806000
      -30 0.002232000
      -24 0.001822000
      -18 0.001588000
      -12 0.001468000
       -6 0.001350000
        0 0.001294000
        6 0.001284000
       12 0.001412000
       18 0.001526000
       24 0.001762000
       30 0.002316000
       36 0.003286000
       42 0.004378000
       48 0.006126000
       54 0.008352000
       60 0.010166000
       66 0.012518000
       72 0.013476000
       78 0.014264000
       84 0.014108000
       90 0.014092000
       96 0.013854000
      102 0.013170000
      108 0.012690000
      114 0.012540000
      120 0.011866000
      126 0.012462000
      132 0.012786000
      138 0.014410000
      144 0.017214000
      150 0.020998000
      156 0.025144000
      162 0.030498000
      168 0.035900000
      174 0.041774000
