#GLN106-3  Hist_01110
     -180 0.016852000
     -174 0.013110000
     -168 0.008418000
     -162 0.004838000
     -156 0.002444000
     -150 0.001072000
     -144 0.000500000
     -138 0.000238000
     -132 0.000222000
     -126 0.000306000
     -120 0.000536000
     -114 0.001066000
     -108 0.001768000
     -102 0.002572000
      -96 0.005382000
      -90 0.012998000
      -84 0.031802000
      -78 0.066010000
      -72 0.112148000
      -66 0.138644000
      -60 0.123650000
      -54 0.078866000
      -48 0.037934000
      -42 0.014486000
      -36 0.004804000
      -30 0.001430000
      -24 0.000404000
      -18 0.000148000
      -12 0.000074000
       -6 0.000024000
        0 0.000030000
        6 0.000048000
       12 0.000040000
       18 0.000126000
       24 0.000248000
       30 0.000810000
       36 0.002612000
       42 0.008654000
       48 0.021820000
       54 0.043040000
       60 0.060012000
       66 0.058674000
       72 0.042242000
       78 0.022276000
       84 0.009262000
       90 0.003022000
       96 0.000910000
      102 0.000294000
      108 0.000112000
      114 0.000050000
      120 0.000038000
      126 0.000038000
      132 0.000086000
      138 0.000172000
      144 0.000450000
      150 0.001230000
      156 0.003674000
      162 0.007868000
      168 0.012966000
      174 0.016450000
