#ARG8-7   Hist_00094
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000002000
     -54 0.000022000
     -48 0.000170000
     -42 0.000756000
     -36 0.003560000
     -30 0.012864000
     -24 0.038158000
     -18 0.088672000
     -12 0.156612000
      -6 0.208304000
       0 0.206820000
       6 0.152464000
      12 0.083374000
      18 0.034408000
      24 0.010626000
      30 0.002608000
      36 0.000484000
      42 0.000076000
      48 0.000016000
      54 0.000004000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
