#LEU196-0  Hist_02044
     -180 0.000000000
     -174 0.000000000
     -168 0.000002000
     -162 0.000030000
     -156 0.000224000
     -150 0.000654000
     -144 0.001696000
     -138 0.003876000
     -132 0.007838000
     -126 0.014494000
     -120 0.027064000
     -114 0.048360000
     -108 0.082290000
     -102 0.123294000
      -96 0.163314000
      -90 0.180132000
      -84 0.158960000
      -78 0.108252000
      -72 0.054280000
      -66 0.019246000
      -60 0.004980000
      -54 0.000904000
      -48 0.000098000
      -42 0.000010000
      -36 0.000000000
      -30 0.000002000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
