#THR26-0  Hist_00274
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000002000
    -144 0.000010000
    -138 0.000016000
    -132 0.000028000
    -126 0.000046000
    -120 0.000056000
    -114 0.000062000
    -108 0.000084000
    -102 0.000306000
     -96 0.001026000
     -90 0.004174000
     -84 0.019908000
     -78 0.075130000
     -72 0.189646000
     -66 0.283806000
     -60 0.249146000
     -54 0.128576000
     -48 0.039294000
     -42 0.007582000
     -36 0.000994000
     -30 0.000100000
     -24 0.000008000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
