#GLN117-3  Hist_01228
     -180 0.036184000
     -174 0.031742000
     -168 0.021712000
     -162 0.012274000
     -156 0.005718000
     -150 0.002552000
     -144 0.000952000
     -138 0.000418000
     -132 0.000190000
     -126 0.000194000
     -120 0.000362000
     -114 0.000690000
     -108 0.001310000
     -102 0.002232000
      -96 0.003978000
      -90 0.008598000
      -84 0.019630000
      -78 0.042428000
      -72 0.076668000
      -66 0.106376000
      -60 0.113440000
      -54 0.090880000
      -48 0.055916000
      -42 0.027030000
      -36 0.010502000
      -30 0.003326000
      -24 0.000988000
      -18 0.000256000
      -12 0.000072000
       -6 0.000028000
        0 0.000020000
        6 0.000024000
       12 0.000022000
       18 0.000036000
       24 0.000158000
       30 0.000514000
       36 0.002018000
       42 0.008376000
       48 0.024818000
       54 0.050344000
       60 0.063312000
       66 0.052226000
       72 0.030842000
       78 0.013732000
       84 0.005432000
       90 0.001946000
       96 0.000690000
      102 0.000228000
      108 0.000092000
      114 0.000060000
      120 0.000038000
      126 0.000030000
      132 0.000050000
      138 0.000120000
      144 0.000380000
      150 0.001124000
      156 0.003796000
      162 0.009982000
      168 0.020616000
      174 0.032328000
