#LEU76-3  Hist_00800
    -180 0.000012000
    -174 0.000034000
    -168 0.000040000
    -162 0.000014000
    -156 0.000004000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000010000
    -114 0.000038000
    -108 0.000172000
    -102 0.001040000
     -96 0.004262000
     -90 0.013734000
     -84 0.031666000
     -78 0.067922000
     -72 0.131988000
     -66 0.201952000
     -60 0.225334000
     -54 0.176922000
     -48 0.096026000
     -42 0.035492000
     -36 0.010022000
     -30 0.002432000
     -24 0.000646000
     -18 0.000148000
     -12 0.000036000
      -6 0.000022000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000002000
      36 0.000008000
      42 0.000004000
      48 0.000004000
      54 0.000006000
      60 0.000002000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000004000
