#GLU164-5  Hist_01736
     -180 0.003868000
     -174 0.004324000
     -168 0.005098000
     -162 0.006702000
     -156 0.009060000
     -150 0.012674000
     -144 0.018854000
     -138 0.027818000
     -132 0.034928000
     -126 0.037640000
     -120 0.034086000
     -114 0.028264000
     -108 0.023004000
     -102 0.020638000
      -96 0.019414000
      -90 0.019936000
      -84 0.019690000
      -78 0.020068000
      -72 0.019374000
      -66 0.017582000
      -60 0.015018000
      -54 0.013188000
      -48 0.011396000
      -42 0.009490000
      -36 0.008464000
      -30 0.006742000
      -24 0.005670000
      -18 0.004838000
      -12 0.004260000
       -6 0.004018000
        0 0.003870000
        6 0.004198000
       12 0.005140000
       18 0.006496000
       24 0.008738000
       30 0.012744000
       36 0.019562000
       42 0.029012000
       48 0.040072000
       54 0.045928000
       60 0.044870000
       66 0.037798000
       72 0.030328000
       78 0.025310000
       84 0.023086000
       90 0.021794000
       96 0.022214000
      102 0.022090000
      108 0.022068000
      114 0.020352000
      120 0.017868000
      126 0.014922000
      132 0.012168000
      138 0.010314000
      144 0.008278000
      150 0.006674000
      156 0.005552000
      162 0.004456000
      168 0.004142000
      174 0.003850000
