#LYS169-6  Hist_01786
     -180 0.106784000
     -174 0.082744000
     -168 0.053482000
     -162 0.028588000
     -156 0.013584000
     -150 0.006098000
     -144 0.002928000
     -138 0.001516000
     -132 0.000844000
     -126 0.000738000
     -120 0.000742000
     -114 0.000944000
     -108 0.001492000
     -102 0.002782000
      -96 0.005462000
      -90 0.010490000
      -84 0.017988000
      -78 0.027092000
      -72 0.032868000
      -66 0.031852000
      -60 0.023432000
      -54 0.012700000
      -48 0.005732000
      -42 0.002062000
      -36 0.000750000
      -30 0.000210000
      -24 0.000064000
      -18 0.000032000
      -12 0.000018000
       -6 0.000018000
        0 0.000018000
        6 0.000008000
       12 0.000048000
       18 0.000106000
       24 0.000244000
       30 0.000808000
       36 0.002594000
       42 0.007188000
       48 0.016370000
       54 0.028660000
       60 0.039794000
       66 0.042178000
       72 0.034270000
       78 0.021940000
       84 0.012144000
       90 0.006056000
       96 0.003112000
      102 0.001606000
      108 0.001002000
      114 0.000768000
      120 0.000680000
      126 0.000860000
      132 0.001458000
      138 0.002852000
      144 0.006356000
      150 0.014338000
      156 0.030000000
      162 0.056194000
      168 0.086448000
      174 0.107864000
