#ARG87-3  Hist_00904
    -180 0.010832000
    -174 0.012874000
    -168 0.009152000
    -162 0.004260000
    -156 0.001594000
    -150 0.000472000
    -144 0.000188000
    -138 0.000068000
    -132 0.000052000
    -126 0.000028000
    -120 0.000040000
    -114 0.000054000
    -108 0.000134000
    -102 0.000456000
     -96 0.002858000
     -90 0.015480000
     -84 0.061714000
     -78 0.165410000
     -72 0.262128000
     -66 0.244754000
     -60 0.136582000
     -54 0.046636000
     -48 0.010504000
     -42 0.001736000
     -36 0.000202000
     -30 0.000028000
     -24 0.000008000
     -18 0.000004000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000002000
      30 0.000002000
      36 0.000004000
      42 0.000044000
      48 0.000154000
      54 0.000508000
      60 0.001016000
      66 0.001272000
      72 0.000874000
      78 0.000442000
      84 0.000110000
      90 0.000038000
      96 0.000004000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000008000
     156 0.000056000
     162 0.000300000
     168 0.001534000
     174 0.005382000
