#VAL174-3  Hist_01830
     -180 0.071526000
     -174 0.034896000
     -168 0.012096000
     -162 0.003416000
     -156 0.000994000
     -150 0.000320000
     -144 0.000090000
     -138 0.000044000
     -132 0.000022000
     -126 0.000022000
     -120 0.000024000
     -114 0.000066000
     -108 0.000144000
     -102 0.000346000
      -96 0.001064000
      -90 0.003554000
      -84 0.013204000
      -78 0.041534000
      -72 0.095050000
      -66 0.143662000
      -60 0.137444000
      -54 0.081656000
      -48 0.031160000
      -42 0.008066000
      -36 0.001508000
      -30 0.000290000
      -24 0.000050000
      -18 0.000008000
      -12 0.000000000
       -6 0.000002000
        0 0.000004000
        6 0.000002000
       12 0.000002000
       18 0.000010000
       24 0.000078000
       30 0.000274000
       36 0.000914000
       42 0.002942000
       48 0.006096000
       54 0.009048000
       60 0.009222000
       66 0.006366000
       72 0.003050000
       78 0.001250000
       84 0.000480000
       90 0.000218000
       96 0.000118000
      102 0.000070000
      108 0.000058000
      114 0.000088000
      120 0.000088000
      126 0.000208000
      132 0.000436000
      138 0.001210000
      144 0.003448000
      150 0.009730000
      156 0.024914000
      162 0.053286000
      168 0.086878000
      174 0.097254000
