#GLN61-5  Hist_00654
    -180 0.046382000
    -174 0.041244000
    -168 0.035966000
    -162 0.030098000
    -156 0.024702000
    -150 0.019770000
    -144 0.016072000
    -138 0.012512000
    -132 0.009942000
    -126 0.008362000
    -120 0.007064000
    -114 0.006934000
    -108 0.007358000
    -102 0.008466000
     -96 0.009974000
     -90 0.012278000
     -84 0.014040000
     -78 0.014924000
     -72 0.014334000
     -66 0.012792000
     -60 0.010376000
     -54 0.007448000
     -48 0.005038000
     -42 0.003222000
     -36 0.001992000
     -30 0.001282000
     -24 0.000964000
     -18 0.000708000
     -12 0.000632000
      -6 0.000672000
       0 0.000596000
       6 0.000626000
      12 0.000668000
      18 0.000782000
      24 0.000916000
      30 0.001128000
      36 0.001494000
      42 0.001914000
      48 0.002320000
      54 0.002996000
      60 0.003414000
      66 0.004160000
      72 0.005634000
      78 0.009138000
      84 0.016200000
      90 0.026880000
      96 0.038026000
     102 0.044738000
     108 0.043420000
     114 0.036876000
     120 0.030060000
     126 0.025268000
     132 0.024742000
     138 0.027046000
     144 0.031986000
     150 0.038760000
     156 0.045250000
     162 0.048796000
     168 0.051358000
     174 0.049260000
