#GLU21-3  Hist_00230
    -180 0.107174214
    -174 0.097584195
    -168 0.069318139
    -162 0.040622081
    -156 0.021900044
    -150 0.010820022
    -144 0.005492011
    -138 0.002690005
    -132 0.001300003
    -126 0.000860002
    -120 0.000866002
    -114 0.001220002
    -108 0.002148004
    -102 0.004508009
     -96 0.009136018
     -90 0.017132034
     -84 0.028656057
     -78 0.040218080
     -72 0.049902100
     -66 0.051772104
     -60 0.044080088
     -54 0.029672059
     -48 0.015752032
     -42 0.007246014
     -36 0.002760006
     -30 0.000956002
     -24 0.000288001
     -18 0.000108000
     -12 0.000030000
      -6 0.000022000
       0 0.000010000
       6 0.000016000
      12 0.000016000
      18 0.000038000
      24 0.000046000
      30 0.000226000
      36 0.000702001
      42 0.002404005
      48 0.006452013
      54 0.014210028
      60 0.023454047
      66 0.031210062
      72 0.032972066
      78 0.024990050
      84 0.013308027
      90 0.005194010
      96 0.001610003
     102 0.000484001
     108 0.000194000
     114 0.000056000
     120 0.000032000
     126 0.000054000
     132 0.000090000
     138 0.000218000
     144 0.000768002
     150 0.002722005
     156 0.008904018
     162 0.024388049
     168 0.053636107
     174 0.087362175
