#GLY48-1  Hist_00516
    -180 0.003688000
    -174 0.002402000
    -168 0.002318000
    -162 0.002520000
    -156 0.002824000
    -150 0.002790000
    -144 0.002264000
    -138 0.001706000
    -132 0.001042000
    -126 0.000670000
    -120 0.000340000
    -114 0.000258000
    -108 0.000162000
    -102 0.000152000
     -96 0.000114000
     -90 0.000082000
     -84 0.000044000
     -78 0.000072000
     -72 0.000042000
     -66 0.000030000
     -60 0.000020000
     -54 0.000016000
     -48 0.000006000
     -42 0.000002000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000020000
      18 0.000052000
      24 0.000246000
      30 0.000798000
      36 0.002234000
      42 0.005682000
      48 0.011680000
      54 0.020962000
      60 0.031338000
      66 0.039824000
      72 0.042532000
      78 0.041168000
      84 0.038118000
      90 0.037872000
      96 0.041318000
     102 0.046936000
     108 0.053582000
     114 0.058766000
     120 0.063620000
     126 0.069390000
     132 0.073970000
     138 0.076072000
     144 0.071214000
     150 0.058640000
     156 0.042446000
     162 0.026350000
     168 0.014338000
     174 0.007266000
