#LYS45-0  Hist_00476
    -180 0.005780000
    -174 0.027744000
    -168 0.085066000
    -162 0.165378000
    -156 0.218442000
    -150 0.206982000
    -144 0.146458000
    -138 0.081780000
    -132 0.036722000
    -126 0.014776000
    -120 0.005752000
    -114 0.002204000
    -108 0.000924000
    -102 0.000412000
     -96 0.000250000
     -90 0.000174000
     -84 0.000092000
     -78 0.000070000
     -72 0.000036000
     -66 0.000022000
     -60 0.000004000
     -54 0.000010000
     -48 0.000002000
     -42 0.000002000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000008000
     168 0.000058000
     174 0.000852000
