#THR111-4  Hist_01172
     -180 0.004986000
     -174 0.003926000
     -168 0.002988000
     -162 0.002232000
     -156 0.001708000
     -150 0.001334000
     -144 0.001010000
     -138 0.000888000
     -132 0.000846000
     -126 0.000948000
     -120 0.001252000
     -114 0.001790000
     -108 0.002552000
     -102 0.004182000
      -96 0.007104000
      -90 0.011426000
      -84 0.017394000
      -78 0.022906000
      -72 0.025112000
      -66 0.023202000
      -60 0.018862000
      -54 0.013410000
      -48 0.009040000
      -42 0.005498000
      -36 0.003236000
      -30 0.002162000
      -24 0.001368000
      -18 0.000832000
      -12 0.000728000
       -6 0.000722000
        0 0.000798000
        6 0.001106000
       12 0.001792000
       18 0.003108000
       24 0.005332000
       30 0.009554000
       36 0.016630000
       42 0.027132000
       48 0.044384000
       54 0.064688000
       60 0.086774000
       66 0.104294000
       72 0.106988000
       78 0.093834000
       84 0.070792000
       90 0.046512000
       96 0.028546000
      102 0.017120000
      108 0.011118000
      114 0.007948000
      120 0.006142000
      126 0.005382000
      132 0.005022000
      138 0.004996000
      144 0.005552000
      150 0.005792000
      156 0.006226000
      162 0.006652000
      168 0.006302000
      174 0.005840000
