#GLY51-1  Hist_00538
    -180 0.000088000
    -174 0.000102000
    -168 0.000148000
    -162 0.000148000
    -156 0.000148000
    -150 0.000164000
    -144 0.000214000
    -138 0.000216000
    -132 0.000192000
    -126 0.000178000
    -120 0.000156000
    -114 0.000170000
    -108 0.000196000
    -102 0.000100000
     -96 0.000104000
     -90 0.000112000
     -84 0.000146000
     -78 0.000192000
     -72 0.000314000
     -66 0.000648000
     -60 0.001106000
     -54 0.002266000
     -48 0.004158000
     -42 0.008310000
     -36 0.016940000
     -30 0.034902000
     -24 0.064646000
     -18 0.104590000
     -12 0.144062000
      -6 0.165626000
       0 0.154846000
       6 0.121328000
      12 0.081168000
      18 0.047516000
      24 0.024798000
      30 0.011524000
      36 0.004936000
      42 0.001992000
      48 0.000748000
      54 0.000272000
      60 0.000152000
      66 0.000074000
      72 0.000038000
      78 0.000050000
      84 0.000026000
      90 0.000024000
      96 0.000008000
     102 0.000012000
     108 0.000004000
     114 0.000010000
     120 0.000008000
     126 0.000004000
     132 0.000006000
     138 0.000006000
     144 0.000004000
     150 0.000002000
     156 0.000004000
     162 0.000012000
     168 0.000028000
     174 0.000058000
